"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Switzerland","CHE","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","17260000.2288818","123830001.831055","134910003.662109","132250000","111489997.86377","105580001.831055","123470001.220703","92919998.1689453","75860000.6103516","74620002.746582","56669998.1689453","27379999.1607666","38110000.6103516","39779998.7792969","15180000.3051758","113089996.337891","10420000.0762939","10720000.2670288","3759999.99046326","-29889999.3896484","-7550000.19073486","550000.011920929","-819999.992847443","8529999.73297119","11550000.1907349","49369998.9318848","3730000.01907349","28879999.1607666","51930000.3051758","68720001.2207031","109139999.389648","124980003.356934","136619995.117188","178720001.220703","155199996.948242","160740005.493164","196600006.103516","130729995.727539","107559997.558594","71180000.3051758","50540000.9155273","55860000.6103516","-7070000.17166138","80330001.8310547","54110000.6103516","170750000","98889999.3896484","106260002.13623","102940002.441406","75959999.0844727","181910003.662109","161199996.948242","128080001.831055","80559997.5585938","245580001.831055","54330001.8310547","178440002.441406","70309997.5585938","","","","1350000.02384186",
"China","CHN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","16850000.3814697","65500000","475899993.896484","523380004.882813","668799987.792969","797479980.46875","938750000","1095140014.64844","1377290039.0625","1916119995.11719","2067250000","2030599975.58594","1918750000","2988260009.76563","3202379882.8125","3132290039.0625","3463699951.17188","2655899902.34375","2060830078.125","2456879882.8125","2407000000","1749020019.53125","1497660034.17969","1511520019.53125","1361550048.82813","1709949951.17188","1798339965.82031","1268520019.53125","1453219970.70313","1305540039.0625","1141390014.64844","671890014.648438","-603609985.351563","-180529998.779297","-656549987.792969","-947070007.324219","-306290008.544922","-791429992.675781","-989940002.441406","-705270019.53125","-608580017.089844","-572809997.558594","-565359985.351563",
"Cote d'Ivoire","CIV","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","129999.995231628","3369999.88555908","9000000","8649999.61853027","39009998.3215332","38619998.9318848","35950000.7629395","34020000.4577637","44840000.1525879","49659999.8474121","52580001.8310547","51069999.6948242","48279998.7792969","63319999.6948242","75620002.746582","99680000.3051758","107449996.948242","103949996.948242","129550003.051758","159919998.168945","209800003.051758","123050003.051758","136429992.675781","155320007.324219","122989997.86377","117360000.610352","174419998.168945","240479995.727539","424730010.986328","394559997.558594","686400024.414063","629900024.414063","755700012.207031","763630004.882813","1593699951.17188","1212439941.40625","964770019.53125","447000000","967270019.53125","447779998.779297","350920013.427734","186080001.831055","1067500000","253699996.948242","160710006.713867","91279998.7792969","247139999.389648","171080001.831055","584630004.882813","2403010009.76563","845309997.558594","1437709960.9375","2908350097.65625","1273459960.9375","925039978.027344","651770019.53125","615789978.027344","829159973.144531","960090026.855469","1173670043.94531","1562030029.29688","1551300048.82813",
"Cameroon","CMR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","379999.995231628","7119999.88555908","9449999.80926514","8899999.61853027","27760000.2288818","32279998.7792969","48590000.1525879","37860000.6103516","47860000.6103516","37549999.2370605","59270000.4577637","48189998.626709","62860000.6103516","60880001.0681152","61889999.3896484","109620002.746582","135059997.558594","179429992.675781","179619995.117188","276820007.324219","264760009.765625","198270004.272461","211979995.727539","127660003.662109","182990005.493164","152479995.727539","216490005.493164","203119995.117188","275630004.882813","452649993.896484","444380004.882813","516260009.765625","714780029.296875","543719970.703125","731409973.144531","443989990.234375","411380004.882813","500059997.558594","498690002.441406","434480010.986328","377160003.662109","458089996.337891","605739990.234375","885630004.882813","780739990.234375","416540008.544922","1716239990.23438","1939900024.41406","551789978.027344","643789978.027344","540229980.46875","612080017.089844","597169982.910156","751960021.972656","856119995.117188","664159973.144531","756609985.351563","1216839965.82031","1165390014.64844","1297489990.23438","1399839965.82031","1126380004.88281",
"Congo, Dem. Rep.","COD","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","82089996.3378906","91160003.6621094","120970001.220703","111500000","127019996.643066","142070007.324219","93110000.6103516","93800003.0517578","76660003.6621094","83750000","89360000.6103516","107269996.643066","121690002.441406","138919998.168945","180089996.337891","258079986.572266","193119995.117188","259600006.103516","315640014.648438","415359985.351563","431230010.986328","392149993.896484","346470001.220703","310299987.792969","300320007.324219","305359985.351563","421559997.558594","673729980.46875","551729980.46875","730109985.351563","895789978.027344","475279998.779297","268519989.013672","177820007.324219","244809997.558594","194750000","166160003.662109","157880004.882813","127019996.643066","135509994.506836","178440002.441406","246639999.389648","1176170043.94531","5417029785.15625","1919150024.41406","1881800048.82813","2197239990.23438","1348270019.53125","1766900024.41406","2362350097.65625","3483649902.34375","5526459960.9375","2846169921.875","2584010009.76563","2400020019.53125","2599149902.34375","2102330078.125","2292639892.57813","2514100097.65625","2809219970.70313","3382090087.89063","3535679931.64063",
"Congo, Rep.","COG","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","19999.9995529652","189999.997615814","3069999.9332428","5650000.09536743","17760000.2288818","15850000.3814697","25180000.3051758","18799999.2370605","21370000.8392334","17170000.0762939","15390000.3433228","17170000.0762939","23100000.3814697","26620000.8392334","37819999.6948242","55930000.3051758","72639999.3896484","48130001.0681152","80260002.1362305","90150001.5258789","91150001.5258789","80440002.4414063","91940002.4414063","107349998.474121","96519996.6430664","69019996.6430664","107230003.356934","137529998.779297","86599998.4741211","90519996.6430664","217160003.662109","133270004.272461","115000000","124360000.610352","363850006.103516","126860000.610352","431290008.544922","268670013.427734","64989997.8637695","140539993.286133","32150001.5258789","73889999.3896484","57130001.0681152","69279998.7792969","115809997.558594","1425550048.82813","258299987.792969","116319999.694824","486630004.882813","283970001.220703","1315089965.82031","261239990.234375","140130004.882813","150990005.493164","106180000.305176","88800003.0517578","87050003.0517578","107040000.915527","146570007.324219","176669998.168945","215259994.506836","193869995.117188",
"Colombia","COL","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","-7179999.82833862","52490001.6784668","48990001.6784668","71099998.4741211","42139999.3896484","39799999.2370605","83430000.3051758","95309997.5585938","117519996.643066","106339996.337891","133229995.727539","104099998.474121","102739997.86377","129220001.220703","87029998.7792969","70529998.7792969","67870002.746582","40250000","57569999.6948242","39509998.3215332","42259998.3215332","53330001.8310547","61759998.3215332","43770000.4577637","49939998.626709","52520000.4577637","50220001.2207031","81819999.6948242","79889999.3896484","75160003.6621094","101050003.051758","131369995.117188","238710006.713867","106250000","91959999.0844727","181750000","195059997.558594","190779998.779297","179309997.558594","318380004.882813","202369995.117188","399920013.427734","458260009.765625","816000000","536030029.296875","643070007.324219","1004739990.23438","741770019.53125","979289978.027344","1059280029.29688","673090026.855469","1013590026.85547","764250000","857489990.234375","1224170043.94531","1355920043.94531","1106500000","850369995.117188","1780949951.17188","873690002.441406","1868910034.17969","1914810058.59375",
"Comoros","COM","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","6099999.90463257","9699999.80926514","7849999.90463257","6360000.1335144","7889999.8664856","8819999.69482422","10210000.038147","17620000.8392334","27340000.1525879","21559999.4659424","25260000.2288818","12090000.1525879","13439999.5803833","19579999.9237061","43250000","46369998.9318848","38069999.6948242","37630001.0681152","42680000.3051758","47130001.0681152","45930000.3051758","54069999.6948242","51220001.2207031","44069999.6948242","44880001.0681152","63299999.2370605","47869998.9318848","48619998.9318848","38700000.7629395","41599998.4741211","39200000.7629395","30200000.7629395","40619998.9318848","22090000.1525879","19309999.4659424","27670000.0762939","27579999.9237061","24610000.6103516","25879999.1607666","23139999.3896484","32000000","45049999.2370605","42040000.9155273","50779998.7792969","69910003.6621094","55349998.4741211","101610000.610352","81230003.3569336","74949996.9482422","65830001.8310547","53750000","67220001.2207031","90980003.3569336","73529998.7792969","132039993.286133","152399993.896484",
